ID,name,normalized_name,price,approximation,weight_unit,weight,quantity_left,category,query_string_ID,market_ID,created_at,updated_at
403107,Tauris Maťko šunková pena 100 g,tauris matko sunkova pena 100 g,1.19,0,GRAMS,100.0,12,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403108,Mecom Francúzska nátierka 300 g,mecom francuzska natierka 300 g,1.49,0,GRAMS,300.0,23,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403109,Tauris Miško šunková pena s pažítkou 100 g,tauris misko sunkova pena s pazitkou 100 g,1.19,0,GRAMS,100.0,27,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403110,Piknik Ruské vajce duo 240 g,piknik ruske vajce duo 240 g,2.29,0,GRAMS,240.0,11,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403111,Ryba Košice sleďové očká v oleji s kápiou 150g,ryba kosice sledove ocka v oleji s kapiou 150g,2.99,0,GRAMS,150.0,16,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403112,Ryba Košice sleďové očká v oleji s olivou 150g,ryba kosice sledove ocka v oleji s olivou 150g,2.99,0,GRAMS,150.0,10,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403113,BILLA Papričky plnené ovčím syrom 140g,billa papricky plnene ovcim syrom 140g,3.49,0,GRAMS,140.0,5,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403114,Gašparík Kačacia pečeňová paštéta 140 g,gasparik kacacia pecenova pasteta 140 g,2.39,0,GRAMS,140.0,20,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403115,Gašparík Husacia pečeňová paštéta 140 g,gasparik husacia pecenova pasteta 140 g,2.69,0,GRAMS,140.0,44,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403116,Gašparík Pečeňová paštéta 140 g,gasparik pecenova pasteta 140 g,2.29,0,GRAMS,140.0,11,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403117,Bravčová paštéta s brusnicami 125g,bravcova pasteta s brusnicami 125g,2.29,0,GRAMS,125.0,3,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403118,Paštéta z bravčovej pečene 125g,pasteta z bravcovej pecene 125g,2.29,0,GRAMS,125.0,4,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403119,Gašparík Kačacia pečeň v kačacej masti 140 g,gasparik kacacia pecen v kacacej masti 140 g,3.55,0,GRAMS,140.0,13,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403120,Gašparík Husacia pečeň v husacej masti 140 g,gasparik husacia pecen v husacej masti 140 g,3.59,0,GRAMS,140.0,14,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403121,TATRAKON Tatárska zmes 110g,tatrakon tatarska zmes 110g,1.09,0,GRAMS,110.0,18,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403122,TATRAKON Pali pochúťka 75g,tatrakon pali pochutka 75g,0.79,0,GRAMS,75.0,82,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403123,Jav Škvarená bravčová masť 500 g,jav skvarena bravcova mast 500 g,2.59,0,GRAMS,500.0,63,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403124,CLEVER Bravčová masť 250g,clever bravcova mast 250g,1.19,0,GRAMS,250.0,35,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403125,Jav Husacia masť 150 g,jav husacia mast 150 g,1.75,0,GRAMS,150.0,5,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403126,Jav Mleté bravčové oškvarky 250 g,jav mlete bravcove oskvarky 250 g,2.79,0,GRAMS,250.0,17,NEURČENÁ,4,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403127,BILLA Maslo 84% 250g,billa maslo 84% 250g,1.89,0,GRAMS,250.0,230,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403128,Rajo Tradičné maslo z lahodnej smotany 250 g,rajo tradicne maslo z lahodnej smotany 250 g,3.79,0,GRAMS,250.0,343,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403129,Tami Tatranské maslo 125 g,tami tatranske maslo 125 g,1.89,0,GRAMS,125.0,137,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403130,Babička Maslo z poctivej smotany 250 g,babicka maslo z poctivej smotany 250 g,3.39,0,GRAMS,250.0,45,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403131,CLEVER Maslo 82% 250g,clever maslo 82% 250g,1.99,0,GRAMS,250.0,452,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403132,CLEVER Maslo 125g,clever maslo 125g,1.29,0,GRAMS,125.0,19,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403133,Liptov Maslo 250 g,liptov maslo 250 g,2.49,0,GRAMS,250.0,135,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403134,Rajo Tradičné maslo z lahodnej smotany 125 g,rajo tradicne maslo z lahodnej smotany 125 g,1.99,0,GRAMS,125.0,29,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403135,BILLA BIO Maslo 125g,billa bio maslo 125g,2.39,0,GRAMS,125.0,16,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403136,Rama Tuková nátierka 79% 200 g,rama tukova natierka 79% 200 g,1.49,0,GRAMS,200.0,63,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403137,Rama Rastlinná tuková nátierka 79% 200 g,rama rastlinna tukova natierka 79% 200 g,1.49,0,GRAMS,200.0,31,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403138,Rama Maslová príchuť 400 g,rama maslova prichut 400 g,3.99,0,GRAMS,400.0,46,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403139,Rama Classic 400 g,rama classic 400 g,3.99,0,GRAMS,400.0,58,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403140,Rama Slaná príchuť 400 g,rama slana prichut 400 g,3.99,0,GRAMS,400.0,27,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403141,Rama Tuková nátierka 59% 225 g,rama tukova natierka 59% 225 g,2.85,0,GRAMS,225.0,15,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403142,Flora Gold 400 g,flora gold 400 g,4.29,0,GRAMS,400.0,22,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403143,FLORA Original 400g,flora original 400g,4.29,0,GRAMS,400.0,34,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403144,FLORA Línia 400g,flora linia 400g,4.29,0,GRAMS,400.0,29,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403145,Palma Veto výhodné s maslovou príchuťou 500 g,palma veto vyhodne s maslovou prichutou 500 g,1.99,0,GRAMS,500.0,14,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403146,Palma Veto Maslové 1% 450 g,palma veto maslove 1% 450 g,2.19,0,GRAMS,450.0,6,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403147,Perla Maslová príchuť 450 g,perla maslova prichut 450 g,2.39,0,GRAMS,450.0,11,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403148,HERA 250g,hera 250g,1.89,0,GRAMS,250.0,68,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403149,PALMARIN 250g,palmarin 250g,0.79,0,GRAMS,250.0,233,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403150,Palma Cera na polevy 250 g,palma cera na polevy 250 g,1.79,0,GRAMS,250.0,56,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403151,Leerdaamer Original 160 g,leerdaamer original 160 g,2.79,0,GRAMS,160.0,36,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403152,LEERDAMMER Plátky 100g,leerdammer platky 100g,2.29,0,GRAMS,100.0,15,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403153,Leerdammer Lightlife 5 plátkov 100 g,leerdammer lightlife 5 platkov 100 g,2.29,0,GRAMS,100.0,23,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403154,BILLA Holandská Gouda 450g,billa holandska gouda 450g,4.29,0,GRAMS,450.0,16,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403155,BILLA Emmentaler blok 250g,billa emmentaler blok 250g,2.29,0,GRAMS,250.0,14,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403156,BILLA Eidam strúhaný 150g,billa eidam struhany 150g,1.29,0,GRAMS,150.0,18,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403157,BILLA Ementáler strúhaný 150g,billa ementaler struhany 150g,1.59,0,GRAMS,150.0,18,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403158,Liptov Eidam - porciované plátky neúdené 100 g,liptov eidam - porciovane platky neudene 100 g,1.99,0,GRAMS,100.0,45,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403159,Liptov Eidam - porciované plátky údené 100 g,liptov eidam - porciovane platky udene 100 g,1.99,0,GRAMS,100.0,38,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403160,Liptov Strúhaný syr 120 g,liptov struhany syr 120 g,2.49,0,GRAMS,120.0,7,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403161,Karička Eidam 45 % plátky klasik 100 g,karicka eidam 45 % platky klasik 100 g,1.99,0,GRAMS,100.0,16,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403162,Bambino Toast & Burger ementál 130 g,bambino toast & burger emental 130 g,1.49,0,GRAMS,130.0,92,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403163,Veselá Kráva Črievko 120 g,vesela krava crievko 120 g,1.79,0,GRAMS,120.0,35,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403164,CLEVER Eidam 45% blok 250g,clever eidam 45% blok 250g,2.49,0,GRAMS,250.0,15,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403165,CLEVER Eidam 30% zr.syr blok 250g,clever eidam 30% zr.syr blok 250g,1.99,0,GRAMS,250.0,18,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403166,CLEVER Gouda plátky 250g,clever gouda platky 250g,2.49,0,GRAMS,250.0,14,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403167,CLEVER Eidam 30% zr.syr plátky 150g,clever eidam 30% zr.syr platky 150g,1.49,0,GRAMS,150.0,8,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403168,CLEVER Eidam 45% plátky 150g,clever eidam 45% platky 150g,1.39,0,GRAMS,150.0,47,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403169,Zlatý syr gouda plátky 48% 250g,zlaty syr gouda platky 48% 250g,2.99,0,GRAMS,250.0,18,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403170,BILLA Mozzarella 125g,billa mozzarella 125g,1.39,0,GRAMS,125.0,25,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403171,GALBANI Mozzarella  125g+25g,galbani mozzarella  125g+25g,1.79,0,NONE,125.0,22,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403172,GALBANI Mozzarella light 125g,galbani mozzarella light 125g,1.79,0,GRAMS,125.0,18,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403173,Zott Zottarella Mozzarella Basilikum 125 g,zott zottarella mozzarella basilikum 125 g,0.99,0,GRAMS,125.0,9,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403174,Mozzarella v náleve 120g,mozzarella v naleve 120g,1.69,0,GRAMS,120.0,32,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403175,BILLA Mini mozzarella 125g,billa mini mozzarella 125g,1.99,0,GRAMS,125.0,10,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403176,Bayernland Mozzarella Minis 100 g,bayernland mozzarella minis 100 g,2.09,0,GRAMS,100.0,11,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403177,CLEVER Mozzarella str. 200g,clever mozzarella str. 200g,1.99,0,GRAMS,200.0,8,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403178,BILLA Grana padano dop 15months 200g,billa grana padano dop 15months 200g,4.59,0,GRAMS,200.0,16,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403179,BILLA PREMIUM Parmigiano reggiano 200g,billa premium parmigiano reggiano 200g,5.59,0,GRAMS,200.0,10,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403180,LOMA Pecorino romano dop 200g,loma pecorino romano dop 200g,5.99,0,GRAMS,200.0,14,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403181,Feta marca italia 200g,feta marca italia 200g,3.29,0,GRAMS,200.0,4,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403182,BILLA BIO Feta 150g,billa bio feta 150g,2.39,0,GRAMS,150.0,11,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403183,BILLA Balkánsky syr 47% 200g,billa balkansky syr 47% 200g,2.15,0,GRAMS,200.0,31,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403184,Král Sýrů Mäkký zrejúci plnotučný syr s bielou plesňou na povrchu 120 g,kral syru makky zrejuci plnotucny syr s bielou plesnou na povrchu 120 g,1.89,0,GRAMS,120.0,76,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403185,KRÁL SÝRU Krémový samet 120g,kral syru kremovy samet 120g,2.09,0,GRAMS,120.0,14,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403186,Král Sýrů Hermelín originál 80 g,kral syru hermelin original 80 g,1.65,0,GRAMS,80.0,6,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403187,Tami Encián Camembert 110 g,tami encian camembert 110 g,1.65,0,GRAMS,110.0,22,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403188,Tami Encián Camembert so zeleným korením 110 g,tami encian camembert so zelenym korenim 110 g,1.75,0,GRAMS,110.0,11,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403189,Tami Encián Camembert s provensálskym korením 110 g,tami encian camembert s provensalskym korenim 110 g,1.75,0,GRAMS,110.0,21,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403190,Tami Plesnivec syr s bielou plesňou na povrchu 80 g,tami plesnivec syr s bielou plesnou na povrchu 80 g,1.59,0,GRAMS,80.0,17,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403191,BILLA Camembert 120g,billa camembert 120g,1.59,0,GRAMS,120.0,10,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403192,CLEVER Camembert 90g,clever camembert 90g,1.05,0,GRAMS,90.0,15,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403193,Tami Tatranská niva originál 120 g,tami tatranska niva original 120 g,1.65,0,GRAMS,120.0,4,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403194,Clever Syr s modrou plesňou 115g,clever syr s modrou plesnou 115g,1.09,0,GRAMS,115.0,16,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403195,CLEVER Brie 200g,clever brie 200g,2.19,0,GRAMS,200.0,8,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403196,Mascarpone čerstvý syr 250g,mascarpone cerstvy syr 250g,3.29,0,GRAMS,250.0,32,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403197,Liptov Parenica neúdená 109 g,liptov parenica neudena 109 g,1.95,0,GRAMS,109.0,23,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403198,Liptov Parenica údená 105 g,liptov parenica udena 105 g,1.95,0,GRAMS,105.0,37,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403199,BILLA Parenica neúdená 112g,billa parenica neudena 112g,1.29,0,GRAMS,112.0,20,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403200,BILLA Parenica údená 110g,billa parenica udena 110g,1.29,0,GRAMS,110.0,22,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403201,BÁNOVECKÁ lacti-no parenica neúdená 110g,banovecka lacti-no parenica neudena 110g,1.69,0,GRAMS,110.0,15,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403202,Liptov Pareničky neúdené 100 g,liptov parenicky neudene 100 g,1.59,0,GRAMS,100.0,31,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403203,A.W. Olomoucké tvarôžky malé 100 g,a.w. olomoucke tvarozky male 100 g,2.05,0,GRAMS,100.0,54,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403204,Liptov Pološtiepok údený 180 g,liptov polostiepok udeny 180 g,3.29,0,GRAMS,180.0,11,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403205,Milsy Bánovecký pološtiepok neúdený 190 g,milsy banovecky polostiepok neudeny 190 g,2.39,0,GRAMS,190.0,16,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403206,Milsy Bánovecký pološtiepok údený 190 g,milsy banovecky polostiepok udeny 190 g,2.39,0,GRAMS,190.0,13,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403207,BILLA Syrové nite neúdené 100g,billa syrove nite neudene 100g,1.55,0,GRAMS,100.0,19,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403208,BILLA Syrové nite údené 100g,billa syrove nite udene 100g,1.55,0,GRAMS,100.0,12,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403209,Milsy Syrové korbáče neúdené 80 g,milsy syrove korbace neudene 80 g,1.49,0,GRAMS,80.0,10,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403210,Milsy Syrové korbáče údené 80 g,milsy syrove korbace udene 80 g,1.49,0,GRAMS,80.0,9,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403211,Babybel Original 5 x 20 g,babybel original 5 x 20 g,2.59,0,GRAMS,20.0,6,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403212,CLEVER Toast. syr plátky 200g,clever toast. syr platky 200g,1.75,0,GRAMS,200.0,27,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403213,Bambino Toast & Burger čedar 130 g,bambino toast & burger cedar 130 g,1.49,0,GRAMS,130.0,121,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403214,Bambino Originál 100 g,bambino original 100 g,1.29,0,GRAMS,100.0,375,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403215,Bambino Originál Maxi 140 g,bambino original maxi 140 g,1.99,0,GRAMS,140.0,39,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403216,Bambino Originál 8 ks 120 g,bambino original 8 ks 120 g,1.85,0,GRAMS,120.0,23,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403217,Karička črievko Tavený syr 100 g,karicka crievko taveny syr 100 g,1.19,0,GRAMS,100.0,448,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403218,Karička črievko Maxi tavený syr 140 g,karicka crievko maxi taveny syr 140 g,1.99,0,GRAMS,140.0,83,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403219,Karička črievko s ementálom 100 g,karicka crievko s ementalom 100 g,1.19,0,GRAMS,100.0,27,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403220,Karička črievko Rodinné balenie 3 x 100 g,karicka crievko rodinne balenie 3 x 100 g,3.99,0,GRAMS,100.0,37,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403221,KARIČKA Maxi 250g,karicka maxi 250g,2.39,0,GRAMS,250.0,104,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403222,KARIČKA Maxi šunka 250g,karicka maxi sunka 250g,2.39,0,GRAMS,250.0,48,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403223,Karička Klasik 8 ks 125 g,karicka klasik 8 ks 125 g,1.65,0,GRAMS,125.0,69,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403224,Karička s pažítkou 8 ks 125 g,karicka s pazitkou 8 ks 125 g,1.65,0,GRAMS,125.0,32,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403225,Syrokrém Klasik 80 g,syrokrem klasik 80 g,0.79,0,GRAMS,80.0,33,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403226,Syrokrém S pažítkou 80 g,syrokrem s pazitkou 80 g,0.79,0,GRAMS,80.0,31,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403227,Pravý Syrokrém Smotanela XXL 4 ks 200 g,pravy syrokrem smotanela xxl 4 ks 200 g,2.29,0,GRAMS,200.0,58,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403228,Pravý Syrokrém Smotanela 3 ks 150 g,pravy syrokrem smotanela 3 ks 150 g,2.19,0,GRAMS,150.0,11,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403229,Kiri Roztierateľný tavený syr 12 ks 200 g,kiri roztieratelny taveny syr 12 ks 200 g,3.59,0,GRAMS,200.0,31,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403230,NIVA Roztierateľný tavený syr 100 g,niva roztieratelny taveny syr 100 g,1.59,0,GRAMS,100.0,20,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403231,CLEVER Jemný tavený syr 3x50g,clever jemny taveny syr 3x50g,0.99,0,GRAMS,150.0,23,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403232,Veselá Kráva Lahodná tavený syr 120 g,vesela krava lahodna taveny syr 120 g,1.79,0,GRAMS,120.0,29,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403233,Veselá Kráva Sýr a Křup Lahodný syr & chrumkavé tyčinky 35 g,vesela krava syr a krup lahodny syr & chrumkave tycinky 35 g,1.09,0,GRAMS,35.0,15,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403234,Lunex Klasik tavený syr 90 g,lunex klasik taveny syr 90 g,1.05,0,GRAMS,90.0,23,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403235,BILLA Mlieko 3.6% čerstvé 1l,billa mlieko 3.6% cerstve 1l,1.59,0,LITRES,1.0,17,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403236,CLEVER Mlieko 1.5% čerstve 1l,clever mlieko 1.5% cerstve 1l,0.79,0,LITRES,1.0,73,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403237,Rajo Mlieko plnotučné 3.5% 1 l,rajo mlieko plnotucne 3.5% 1 l,1.65,0,LITRES,1.0,19,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403238,Rajo Mlieko polotučné 1.5% 1 l,rajo mlieko polotucne 1.5% 1 l,1.49,0,LITRES,1.0,31,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403239,Tami Tatranské mlieko plnotučné vysokopasterizované 1 l,tami tatranske mlieko plnotucne vysokopasterizovane 1 l,1.55,0,LITRES,1.0,44,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403240,Tami Tatranské horské bio plnotučné mlieko 1 l,tami tatranske horske bio plnotucne mlieko 1 l,1.65,0,LITRES,1.0,32,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403241,Tami Tatranské horské bio polotučné mlieko 1 l,tami tatranske horske bio polotucne mlieko 1 l,1.55,0,LITRES,1.0,28,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403242,CLEVER Mlieko uht 3.5%  1l,clever mlieko uht 3.5%  1l,0.89,0,LITRES,1.0,479,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403243,CLEVER Mlieko uht 1.5% 1l,clever mlieko uht 1.5% 1l,0.59,0,LITRES,1.0,1172,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403244,Tami Tatranské mlieko plnotučné 1 l,tami tatranske mlieko plnotucne 1 l,1.55,0,LITRES,1.0,52,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403245,Rajo Mliekoplus trvanlivé plnotučné mlieko s vápnikom 1 l,rajo mliekoplus trvanlive plnotucne mlieko s vapnikom 1 l,1.85,0,LITRES,1.0,11,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403246,Rajo Mlieko Plus Trvanlivé polotučné mlieko s vápnikom 1 l,rajo mlieko plus trvanlive polotucne mlieko s vapnikom 1 l,1.69,0,LITRES,1.0,5,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403247,Minus L Proteínové mlieko 0.9% 1 l,minus l proteinove mlieko 0.9% 1 l,2.99,0,LITRES,1.0,23,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403248,LACTEL konzumné trvanlivé kozie mlieko uht 1.5% 1l,lactel konzumne trvanlive kozie mlieko uht 1.5% 1l,4.39,0,LITRES,1.0,7,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403249,SAMANTHA Sušené mlieko polotučné 150g,samantha susene mlieko polotucne 150g,2.49,0,GRAMS,150.0,10,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
403250,SAMANTHA Sušené mlieko odtučnené 150g,samantha susene mlieko odtucnene 150g,2.39,0,GRAMS,150.0,5,NEURČENÁ,5,1,2024-05-02 19:01:00,2024-05-02 19:01:08
